chrom	start	stop	A2C	A2N	ACN	ACD	ACC	A2D
chr1	35855613	35856213	239	155	126	20	57	126
chr1	35856213	35856813	206	85	91	160	100	38
chr1	35856813	35857213	74	75	2	103	13	1
chr1	35857813	35858013	78	108	2	3	10	13
chr1	35859813	35860413	45	35	63	46	40	55
chr1	36019213	36020013	157	18	3	7	77	114
chr1	36020013	36020413	36	0	2	1	1	38
chr1	36020813	36021613	186	180	69	57	102	152
chr1	36562413	36562813	115	102	117	203	207	181
chr1	36615413	36616613	431	647	1149	1980	1648	551
chr1	36626013	36626213	4	7	43	176	306	73
chr1	36626213	36626613	233	98	158	139	244	125
chr1	36641613	36642013	112	99	10	188	100	95
chr1	36645013	36645213	46	21	45	2	4	12
chr1	36653413	36653813	2	55	78	292	209	73
chr1	36838813	36840813	160	100	89	230	551	229
chr1	36852213	36853013	271	352	1113	2157	1547	274
chr1	36853013	36853813	153	148	542	1712	1138	213
chr1	36866213	36866613	570	388	937	1834	1548	284
chr1	36866813	36867613	278	862	1380	2992	1962	293
chr1	37138813	37139013	0	0	0	0	0	0
chr1	37289813	37290413	0	0	0	0	0	0
chr1	37780413	37781613	0	0	0	0	0	0
chr1	37942013	37942213	21	18	42	0	1	14
chr1	37942213	37942413	37	17	84	1	8	4
chr1	37942413	37943013	55	0	138	7	73	26
chr1	37943013	37944013	3	74	155	251	192	21
chr1	38129013	38129813	0	0	0	0	0	0
chr1	38460613	38460813	150	185	239	301	427	54
chr1	38460813	38461213	427	365	580	294	1102	423
chr1	38462213	38463413	727	716	838	1065	807	409
chr1	38464813	38465613	488	299	364	362	510	261
chr1	38465613	38466413	117	204	258	732	626	180
chr1	38466413	38467213	463	552	362	668	344	275
chr1	38474813	38475413	0	30	0	0	3	31
chr1	38495213	38495413	189	30	118	151	65	147
chr1	38735413	38735813	0	0	0	0	0	0
chr1	38735813	38736213	0	0	0	0	0	0
chr1	38736213	38737613	0	0	0	0	0	0
chr1	38757613	38758413	0	0	0	0	0	0
chr1	38890213	38890813	0	0	0	1	0	0
chr1	38890813	38891013	0	2	2	2	3	4
chr1	38963413	38963613	0	0	0	0	0	0
chr1	39418613	39419213	0	3	0	0	0	0
chr1	39451213	39451613	0	0	0	0	0	0
chr1	39451613	39452213	20	32	1	2	2	0
chr1	39455813	39456213	3	100	59	41	239	102
chr1	39481813	39482013	56	45	1	2	4	31
chr1	39482013	39482813	57	73	113	8	83	137
chr1	39482813	39483413	163	22	2	8	264	81
chr1	39491413	39491813	127	91	318	605	415	116
chr1	39493013	39493213	24	84	24	2	91	33
chr1	39563813	39564013	0	0	0	0	0	0
chr1	39564013	39564213	0	0	0	0	0	0
chr1	39569413	39570413	407	231	407	505	648	182
chr1	39572813	39574013	81	86	124	86	59	44
chr1	39576213	39576413	0	0	0	0	0	0
chr1	39595213	39595613	4	95	69	65	74	49
chr1	39597613	39598013	0	0	0	0	0	0
chr1	39598013	39598813	24	43	1	1	1	25
chr1	39598813	39599213	0	2	46	3	75	2
chr1	39607013	39609013	80	91	0	12	107	74
chr1	39614813	39615213	95	0	1	0	4	8
chr1	39616813	39617013	0	38	0	1	4	20
chr1	39618813	39619413	65	64	2	4	17	64
chr1	39623813	39624013	0	0	0	0	0	0
chr1	39624013	39624213	0	0	0	0	0	0
chr1	39624613	39625213	9	32	0	0	2	19
chr1	39625213	39626213	0	41	0	2	0	11
chr1	39636013	39637213	43	78	18	5	93	52
chr1	39638013	39638413	0	0	0	0	0	0
chr1	39670013	39670213	0	0	113	5	3	0
chr1	39680213	39680813	17	104	68	3	80	15
chr1	39696013	39696213	0	0	0	0	0	0
chr1	39696413	39696813	0	12	1	3	106	32
chr1	39696813	39697013	0	0	1	2	106	0
chr1	39733413	39733813	1	0	24	106	6	30
chr1	39733813	39735013	48	126	135	380	480	100
chr1	39735013	39735413	2	1	30	300	33	1
chr1	39735413	39735813	0	28	0	158	10	26
chr1	39812613	39813213	0	0	0	0	0	12
chr1	40358213	40358413	0	31	3	2	89	0
chr1	40358413	40359013	3	9	200	108	79	3
chr1	40359013	40359613	67	32	158	99	215	44
chr1	40362413	40362813	1	0	56	128	9	44
chr1	40364213	40364813	37	18	94	113	119	107
chr1	41120013	41120413	0	0	0	0	0	0
chr1	41120413	41120613	0	0	0	0	0	0
chr1	41162213	41162413	0	0	0	0	0	19
chr1	41239013	41240013	659	774	647	849	920	507
chr1	41291813	41292013	0	2	0	1	50	0
chr1	42289413	42290013	32	0	0	0	1	0
chr1	43427813	43428013	0	21	1	2	1	50
chr1	43428013	43428413	1	13	1	52	206	0
chr1	43428613	43429413	31	15	57	7	102	14
chr1	43433013	43433213	2	50	96	2	9	1
chr1	43433213	43433613	3	1	102	2	9	10
chr1	43434213	43434613	1	0	0	0	73	22
chr1	43471413	43472413	0	0	0	0	0	0
chr1	43472813	43473413	0	0	0	0	0	0
chr1	43473413	43474413	0	0	0	0	0	0
chr1	43474413	43475213	0	0	0	0	0	0
chr1	43535213	43536013	1	1	1	78	5	0
chr1	43556013	43557213	2	1	10	0	1	0
chr1	43557213	43557413	0	0	0	0	0	0
chr1	43672213	43672813	36	263	176	21	270	155
chr1	43672813	43673213	1	73	0	1	6	40
chr1	43673213	43673413	1	76	3	6	83	57
chr1	43735613	43736013	0	0	0	0	0	0
chr1	43959613	43960013	0	0	0	0	0	0
chr1	44010613	44011013	0	0	0	57	2	0
chr1	44011013	44012013	18	70	1	60	80	14
chr1	44012013	44012213	81	1	0	1	2	58
chr1	44014013	44015613	18	0	2	90	6	20
chr1	44015613	44016613	144	32	3	78	83	28
chr1	44016613	44017213	0	0	0	0	0	9
chr1	44023813	44024213	0	0	0	0	0	0
chr1	44031013	44031413	0	0	0	0	0	0
chr1	44118813	44119413	65	67	158	115	84	11
chr1	44125213	44126613	74	48	189	10	87	76
chr1	44232013	44232413	65	3	0	32	5	23
chr1	44232413	44232613	0	0	1	0	1	17
chr1	44232613	44232813	90	41	46	2	3	1
chr1	44232813	44233213	111	40	4	7	170	55
chr1	44300213	44301813	150	98	61	67	297	62
chr1	44306613	44307813	1	0	1	0	20	31
chr1	44323813	44324613	73	37	57	4	9	43
chr1	44353413	44353813	0	1	0	54	3	0
chr1	44400013	44400413	68	33	26	2	5	44
chr1	44554813	44555813	0	0	0	0	0	0
chr1	44705613	44706013	1	27	5	55	69	34
chr1	44942213	44942813	0	0	0	0	0	15
chr1	44949813	44950413	0	0	0	0	0	0
chr1	44951013	44951213	0	0	0	0	0	0
chr1	44967013	44967813	1	0	0	0	0	0
chr1	44989013	44989413	0	0	0	0	0	0
chr1	44989413	44989813	0	0	0	0	0	0
chr1	44990413	44990613	0	0	0	0	0	0
chr1	44992613	44992813	0	0	0	0	0	0
chr1	44998213	44998613	0	0	0	0	0	0
chr1	45007613	45008013	0	0	0	0	0	0
chr1	45008013	45008813	0	0	0	0	0	0
chr1	45009213	45009813	0	0	0	0	0	0
chr1	45009813	45010213	0	0	0	0	0	0
chr1	45042013	45042813	0	0	0	0	0	0
chr1	45057613	45058613	0	0	0	0	0	0
chr1	45097013	45097213	101	59	291	391	258	64
chr1	45115813	45116213	70	41	64	2	2	72
chr1	45196213	45197213	4654	4686	5620	6386	8416	6301
chr1	45272213	45272813	269	101	79	643	383	211
chr1	45272813	45274813	419	395	429	419	891	391
chr1	45274813	45275413	1	7	4	3	91	23
chr1	45285613	45286413	80	41	509	1231	927	217
chr1	45771213	45772013	103	38	18	211	7	59
chr1	45786813	45787013	20	0	0	0	0	0
chr1	45787013	45787413	21	0	26	0	0	0
chr1	45787613	45788013	0	0	0	3	0	9
chr1	45792013	45792213	3	1	48	103	9	14
chr1	45792213	45792413	4	1	44	56	4	6
chr1	45792813	45793413	65	114	250	310	109	89
chr1	45806413	45806613	40	88	107	327	235	85
chr1	45987813	45988613	599	456	1160	1284	1182	399
chr1	46051213	46051613	1	87	12	92	8	40
chr1	46390413	46390813	97	82	79	115	161	65
chr1	46391213	46391613	16	0	0	0	0	13
chr1	46395013	46395413	33	0	1	0	1	16
chr1	46764013	46764613	79	249	17	132	375	169
chr1	46871813	46872213	0	0	0	0	0	0
chr1	46872613	46873013	18	1	180	8	171	4
chr1	47077613	47077813	0	0	31	93	1	0
chr1	47078613	47079213	1	1	80	192	10	14
chr1	47079213	47079413	0	0	0	0	30	31
chr1	47080013	47080413	11	37	78	2	2	0
chr1	47134213	47134613	51	133	320	446	765	132
chr1	47134613	47134813	65	36	94	202	465	49
chr1	47141213	47141813	35	78	65	75	41	62
chr1	47288413	47288813	0	0	0	0	0	0
chr1	47448813	47449613	0	0	0	0	0	0
chr1	47457213	47457413	0	0	0	0	0	0
chr1	47573413	47573813	30	0	28	3	1	4
chr1	47578613	47579013	24	1	0	2	34	0
chr1	48242413	48242613	0	0	0	0	0	0
chr1	51888012	51888212	0	1	0	0	61	0
chr1	51888212	51888812	0	27	29	1	1	25
chr1	51888812	51889212	47	1	34	1	4	82
chr1	51889212	51889412	0	0	0	0	0	22
chr1	51889412	51889612	1	20	49	1	4	0
chr1	52471012	52472212	1	6	4	5	12	5
chr1	52472212	52472412	2	7	5	9	9	3
chr1	52816412	52817412	607	679	564	810	579	669
chr1	52817612	52817812	0	62	33	5	173	127
chr1	53128412	53128812	0	0	0	0	0	0
chr1	53128812	53129012	0	0	0	0	0	0
chr1	53129012	53129212	0	0	1	1	0	0
chr1	53370812	53371012	3	33	223	416	177	57
chr1	53791212	53791812	653	644	1586	2644	1943	606
chr1	53882812	53883212	0	0	0	0	0	0
chr1	53895212	53895612	2	3	4	1	1	0
chr1	53895612	53896212	0	0	0	0	0	0
chr1	53896812	53897412	0	0	0	0	1	6
chr1	53913812	53915812	3	2	6	4	2	21
chr1	54170212	54170412	0	0	0	0	0	0
chr1	54170412	54171212	0	0	0	0	0	0
chr1	54172012	54172212	0	0	0	0	0	0
chr1	54378412	54379412	182	110	271	119	181	160
chr1	54379412	54379812	132	12	152	303	173	45
chr1	54601212	54602412	73	0	0	0	2	7
chr1	54723212	54723412	0	0	0	0	0	0
chr1	54775012	54776812	178	99	172	104	103	57
chr1	54776812	54777812	80	4	54	118	15	11
chr1	54793812	54794212	138	42	3	1	7	24
chr1	54797412	54798212	87	0	0	1	82	10
chr1	54808412	54808812	49	50	27	114	10	27
chr1	54808812	54809212	94	1	0	1	7	50
chr1	54814212	54814612	1	84	1	2	1	0
chr1	54841212	54842212	218	154	244	46	180	85
chr1	54842812	54843212	4	22	30	3	5	116
chr1	54843812	54844812	42	90	338	112	221	29
chr1	54844812	54846212	88	112	93	111	98	83
chr1	54873612	54874012	298	122	76	448	697	217
chr1	54874012	54874212	94	15	31	7	84	28
chr1	54930012	54930812	0	3	0	40	92	1
chr1	54941412	54942012	1	0	0	104	3	1
chr1	54942012	54942412	0	0	0	0	0	0
chr1	54954412	54954612	104	211	412	824	663	95
chr1	55037012	55038212	4	24	124	8	168	40
chr1	55047412	55047612	0	0	0	1	0	21
chr1	55048012	55049212	65	1	28	2	3	62
chr1	55076212	55076612	0	44	3	144	76	26
chr1	55428612	55429412	0	0	0	0	0	0
chr1	55449212	55449412	0	0	0	0	0	0
chr1	57000012	57003412	1	1	1	4	179	0
chr1	57010012	57010612	0	0	0	0	0	0
chr1	57011412	57012012	0	0	0	0	0	0
chr1	57013612	57014012	0	0	0	0	0	0
chr1	57015612	57015812	0	0	0	0	0	0
chr1	57015812	57017412	0	0	3	1	74	0
chr1	57030612	57031012	0	0	0	0	0	0
chr1	57031812	57032412	1	0	69	1	1	0
chr1	57036812	57037012	0	0	0	0	0	0
chr1	58298012	58298212	0	0	0	0	0	0
chr1	58298212	58298412	0	0	0	0	0	0
chr1	58496212	58498612	0	0	0	2	0	0
chr1	59169812	59170612	0	0	0	0	0	0
chr1	59340212	59341212	0	0	0	0	0	0
chr1	59478812	59479812	0	0	0	0	0	0
chr1	59529012	59529612	0	0	0	0	0	0
chr1	59530012	59530412	0	0	0	0	0	0
chr1	59538212	59538612	0	0	0	0	0	0
chr1	59543212	59544012	0	0	0	0	0	0
chr1	59544012	59546412	0	0	0	0	0	0
chr1	59582012	59583012	0	0	0	0	0	0
chr1	59884012	59884612	0	2	0	0	0	0
chr1	60144012	60144412	1	35	0	0	3	0
chr1	60955812	60956212	4	0	4	1	2	7
chr1	61471612	61472012	0	0	0	0	0	0
chr1	61472012	61472412	0	0	0	0	0	0
chr1	61751412	61751612	0	9	0	0	0	0
chr1	62416012	62416212	0	0	0	0	0	0
chr1	62416412	62417412	48	0	1	1	2	3
chr1	62417412	62418412	0	24	1	2	1	16
chr1	62418412	62419812	72	1	2	3	1	21
chr1	62643012	62643212	0	0	0	2	0	1
chr1	62646012	62646212	0	0	0	0	0	0
chr1	62646612	62646812	0	0	0	0	0	0
chr1	62646812	62647212	0	0	0	0	0	0
chr1	62647612	62648212	0	0	0	0	0	0
chr1	62648812	62649212	0	8	0	0	0	2
chr1	62649212	62649812	0	1	0	0	0	0
chr1	62662412	62663012	0	0	1	1	0	1
chr1	62663212	62664012	4	0	0	1	0	0
chr1	62664612	62665012	0	0	1	2	0	0
chr1	62872412	62872612	0	0	0	0	0	0
chr1	63148012	63148412	29	52	1	2	3	0
chr1	63428212	63428412	0	0	0	0	0	0
chr1	63760612	63761212	0	0	0	0	0	0
chr1	63761212	63761412	0	0	0	0	0	0
chr1	64038812	64039812	6	3	62	92	48	9
chr1	64039812	64040412	38	2	0	91	2	6
chr1	64197212	64197812	0	0	0	0	0	0
chr1	64241812	64242612	0	0	0	6	2	3
chr1	64242612	64243412	0	0	0	0	0	0
chr1	64243612	64243812	0	0	0	0	0	0
chr1	64244012	64245012	0	0	0	0	0	0
chr1	64245012	64245212	0	0	0	0	0	0
chr1	64245212	64246812	0	0	0	0	0	0
chr1	64248612	64248812	2	0	1	96	4	0
chr1	64249212	64249812	0	0	0	0	0	0
chr1	64251412	64251812	0	0	0	0	0	1
chr1	64254412	64256212	0	0	0	0	1	1
chr1	64257212	64258012	0	2	3	1	75	1
chr1	64259412	64259812	0	0	0	0	0	0
chr1	64260612	64261412	0	0	0	0	0	0
chr1	64372612	64373012	0	0	0	0	0	0
chr1	64373412	64374212	0	0	0	0	0	0
chr1	64374212	64374612	0	0	0	0	0	0
chr1	64379212	64379612	0	0	0	0	0	0
chr1	64710412	64710612	0	0	0	0	0	0
chr1	64711212	64711412	0	0	0	0	0	0
chr1	64711412	64711812	1	0	4	85	3	3
chr1	64959812	64960212	0	3	4	213	121	24
chr1	64960212	64960812	0	0	0	0	3	40
chr1	64961612	64963612	36	16	4	74	12	55
chr1	65038212	65038412	1	0	191	1	54	3
chr1	65062012	65062212	0	0	0	1	0	19
chr1	65352612	65353812	0	0	0	0	0	0
chr1	65891012	65892012	55	64	258	37	261	46
chr1	66801812	66802212	19	3	75	4	1	24
chr1	67550212	67550612	6	3	2	9	7	6
chr1	67864612	67865412	40	116	697	239	351	125
chr1	68215212	68216412	283	194	167	303	53	247
chr1	68304212	68304412	0	23	0	0	77	15
chr1	69389212	69389612	0	6	5	3	12	7
chr1	69441412	69442812	0	0	0	0	0	0
chr1	69443012	69444012	0	0	0	0	0	0
chr1	69585812	69586212	2	3	0	1	7	0
chr1	70839212	70839412	0	0	0	0	0	0
chr1	70875812	70876012	0	51	1	83	136	4
chr1	70876012	70876612	164	133	740	2164	2139	200
chr1	72302612	72303212	0	0	0	0	0	0
chr1	72488812	72489212	44	0	0	0	3	0
chr1	75541012	75541212	0	0	0	0	0	0
chr1	76137812	76138612	0	0	0	0	0	0
chr1	76163412	76163612	0	0	0	2	0	0
chr1	76255012	76255212	124	20	312	235	76	125
chr1	76694812	76695612	0	0	0	0	0	0
chr1	76696412	76696812	0	0	0	0	0	0
chr1	76713412	76713612	0	0	0	0	0	0
chr1	76716012	76716212	0	0	0	0	0	0
chr1	76967012	76967812	0	0	0	0	0	0
chr1	77385012	77385212	0	0	0	0	0	0
chr1	77446812	77447212	1	0	1	2	48	0
chr1	77687812	77688012	33	0	72	1	36	22
chr1	77979612	77980012	0	0	0	0	2	11
chr1	77980212	77981012	34	0	0	2	0	1
chr1	79658612	79659612	0	2	4	3	1	13
chr1	79728012	79729212	0	0	0	0	0	0
chr1	80409612	80410012	2	0	0	0	1	1
chr1	81410412	81410812	3	4	5	8	12	3
chr1	81703212	81703412	0	0	0	0	0	0
chr1	81703612	81703812	47	0	0	1	1	1
chr1	81704612	81704812	3	1	0	0	0	11
chr1	81716812	81717012	0	0	0	0	0	0
chr1	81717012	81717612	0	0	0	0	0	0
chr1	81777012	81777212	36	0	0	0	2	2
chr1	81777812	81778412	87	77	1	2	5	1
chr1	81778412	81779612	41	61	3	3	5	49
chr1	81814612	81815612	0	23	1	2	8	78
chr1	81880012	81880612	0	96	4	4	7	70
chr1	81896212	81898212	184	444	9	11	31	265
chr1	81975412	81975612	0	0	0	0	0	0
chr1	82012212	82013412	179	236	5	4	23	57
chr1	82013412	82013812	32	16	1	1	2	7
chr1	82013812	82014812	32	16	1	1	3	15
chr1	82128812	82129412	0	0	0	0	0	10
chr1	82130012	82130412	0	0	1	1	2	27
chr1	82146812	82148612	1	0	0	1	2	14
chr1	82444212	82445212	371	488	19	23	59	403
chr1	82445412	82446012	312	431	14	21	50	250
chr1	82950812	82951212	0	0	0	0	0	0
chr1	82951212	82951412	0	0	0	0	0	0
chr1	82952012	82952412	0	0	0	0	0	0
chr1	83674212	83675012	0	0	0	0	0	0
chr1	83683812	83684212	0	0	0	0	0	0
chr1	84157612	84158212	0	0	0	0	0	0
chr1	84158212	84158612	0	0	0	0	0	0
chr1	84159012	84159212	0	9	0	0	0	0
chr1	84159212	84159612	0	0	0	0	0	0
chr1	85139612	85139812	0	0	0	0	0	0
chr1	85809012	85809212	0	0	0	0	0	0
chr1	86053812	86054012	0	0	0	0	0	0
chr1	86072212	86072812	15	35	0	0	4	27
chr1	86072812	86073012	1	0	0	0	2	21
chr1	86073012	86073812	59	22	1	0	6	46
chr1	86095012	86095212	0	0	0	0	0	0
chr1	86968812	86969812	2	112	3	0	43	3
chr1	87279412	87280012	0	0	0	1	0	0
chr1	87399212	87399412	1	18	0	2	1	9
chr1	87399412	87399812	0	16	0	0	0	5
chr1	87399812	87400012	0	16	0	0	0	0
chr1	87400012	87400412	68	112	6	240	32	45
chr1	87691812	87692212	0	0	0	0	0	0
chr1	87893812	87894212	0	1	0	0	0	16
chr1	88807612	88807812	0	1	0	2	2	1
chr1	88807812	88808012	0	0	1	0	2	0
chr1	89203212	89203412	2	36	2	1	2	24
chr1	89239812	89240612	2	36	68	3	155	59
chr1	89242212	89242412	0	0	0	0	0	0
chr1	89243412	89244012	80	6	79	3	70	71
chr1	89267012	89267812	201	68	157	4	18	113
chr1	89268212	89268412	66	52	60	2	10	17
chr1	90218212	90218612	2	6	11	10	10	1
chr1	90371012	90372612	242	131	57	134	394	131
chr1	90375812	90376012	2	31	54	2	7	28
chr1	90376012	90376412	2	32	56	4	72	84
chr1	90376412	90378212	26	32	51	157	4	76
chr1	90378412	90378812	0	0	0	0	0	0
chr1	90394412	90396012	184	20	143	94	52	102
chr1	90398012	90399012	111	31	26	175	13	74
chr1	91391412	91392412	228	190	11	90	25	93
chr1	91439612	91440612	89	301	167	12	106	126
chr1	91487812	91488212	412	177	509	748	1081	407
chr1	91488212	91488412	104	4	133	289	140	59
chr1	91569612	91569812	0	0	0	0	0	0
chr1	91570012	91570812	29	31	2	0	5	0
chr1	91586212	91587212	0	0	0	0	0	0
chr1	91588812	91590212	0	0	0	0	0	0
chr1	91752212	91752612	2	0	0	5	1	2
chr1	92148812	92149012	0	2	0	1	74	17
chr1	92907212	92907412	0	0	0	0	0	0
chr1	93465812	93466812	0	0	0	0	0	0
chr1	93741612	93741812	0	0	1	2	83	30
chr1	93742012	93743412	26	53	38	24	136	112
chr1	93743612	93744012	34	13	0	1	5	34
chr1	93877012	93877612	19	0	0	1	87	5
chr1	94083412	94083812	0	0	0	0	0	0
chr1	94101012	94101412	2	0	74	1	2	14
chr1	94101412	94101812	0	4	3	0	0	22
chr1	94101812	94102212	0	0	0	0	0	0
chr1	94104412	94105012	0	0	0	0	0	0
chr1	94261812	94262212	9	4	5	4	11	4
chr1	94286612	94287012	2	35	1	0	2	14
chr1	95123812	95124212	0	0	0	0	0	0
chr1	95126012	95126212	0	0	0	0	0	0
chr1	95126212	95127212	1	13	0	0	2	0
chr1	95127212	95127812	0	0	0	0	0	12
chr1	95154412	95155012	0	0	0	0	0	0
chr1	95331812	95332412	0	9	0	0	0	0
chr1	95872412	95873612	0	0	0	0	0	0
chr1	95962412	95962612	0	0	0	0	0	0
chr1	96259412	96259812	0	0	0	0	0	0
chr1	96469012	96469212	0	0	0	0	0	0
chr1	96469212	96469412	0	0	0	0	0	0
chr1	97025012	97026612	0	0	0	0	0	0
chr1	97028212	97028412	0	0	0	0	0	0
chr1	97180612	97181012	0	0	0	0	0	0
chr1	97186612	97186812	4	125	146	307	30	61
chr1	100715412	100715812	63	96	124	662	208	103
chr1	100715812	100716012	44	15	6	215	103	39
chr1	100770412	100770612	0	0	0	0	0	0
chr1	100791212	100791612	0	0	0	0	0	0
chr1	101285612	101286012	0	0	0	0	0	0
chr1	101414612	101415412	1	50	2	1	86	26
chr1	101415412	101415612	0	18	0	1	1	27
chr1	101417012	101417212	2	2	66	2	84	2
chr1	102119012	102119812	4	4	232	96	8	1
chr1	105318477	105318677	2	1	0	4	3	3
chr1	108410477	108410877	0	0	0	0	0	0
chr1	109224477	109224877	0	14	0	0	0	0
chr1	109358677	109359877	0	0	0	0	0	0
chr1	109489877	109490077	0	0	0	0	0	8
chr1	109490477	109491277	138	2	2	96	41	48
chr1	109491277	109491877	84	192	97	8	86	74
chr1	109771677	109771877	71	40	47	9	191	15
chr1	109771877	109772277	99	111	203	307	278	97
chr1	109772877	109773077	0	0	0	0	0	11
chr1	109773077	109773477	2	1	19	3	102	18
chr1	109773877	109774077	0	2	1	108	11	0
chr1	109781477	109783277	1348	1356	2157	2170	2374	1042
chr1	109796477	109798477	243	307	235	363	163	110
chr1	109817277	109817477	76	5	1	0	43	1
chr1	109819877	109820677	188	150	70	156	527	314
chr1	109826277	109826677	436	572	152	269	577	295
chr1	109828077	109828277	0	0	0	0	0	0
chr1	109913877	109914077	0	58	0	1	4	0
chr1	109925677	109926277	34	9	1	3	56	29
chr1	109941477	109941677	0	93	7	4	69	139
chr1	110089277	110089677	65	50	81	133	158	102
chr1	110089677	110089877	68	60	230	7	24	28
chr1	110090077	110090677	254	99	194	293	356	93
chr1	110107077	110107477	9	18	0	6	93	24
chr1	110159677	110160077	2	4	1	2	85	25
chr1	110334477	110335077	0	0	0	0	0	0
chr1	110419477	110420077	3	17	0	0	2	57
chr1	110420077	110420477	0	0	0	0	0	0
chr1	110420477	110420677	0	32	2	0	3	13
chr1	110474077	110474477	41	66	104	5	11	98
chr1	110546277	110547477	154	113	73	139	20	90
chr1	110574077	110574277	37	3	0	1	7	23
chr1	111906877	111907477	0	2	0	0	0	3
chr1	111907677	111907877	0	0	0	1	0	6
chr1	112946677	112946877	0	31	1	1	1	27
chr1	113214277	113214677	79	93	70	10	57	115
chr1	113216677	113216877	454	476	258	160	121	308
chr1	113337077	113337477	0	0	0	0	0	0
chr1	113352077	113352477	0	0	2	35	1	0
chr1	113360077	113362277	3	0	4	7	3	2
chr1	113363077	113365677	7	8	31	1	2	6
chr1	113368077	113368477	0	0	1	0	2	0
chr1	113369077	113369477	0	0	0	0	0	0
chr1	113447477	113447877	23	126	1	196	236	152
chr1	113452677	113452877	1	1	37	46	78	26
chr1	113452877	113453277	46	278	68	103	103	196
chr1	113454477	113454877	62	88	245	37	66	164
chr1	113569277	113569677	2	32	58	2	5	0
chr1	113569677	113570077	1	48	2	2	6	24
chr1	113570077	113571277	1	31	40	6	4	46
chr1	113583477	113584277	2	70	98	56	95	70
chr1	113584277	113585877	52	71	79	9	136	117
chr1	113585877	113586677	3	4	4	219	15	26
chr1	113587077	113587477	20	0	0	1	3	41
chr1	113599677	113600277	0	0	0	0	1	10
chr1	113614677	113615277	0	12	0	0	1	0
chr1	113798277	113798677	0	0	0	0	0	0
chr1	114518877	114519677	201	202	64	11	16	128
chr1	114521677	114522477	577	559	490	712	226	439
chr1	114566477	114567077	0	0	0	0	0	0
chr1	114574877	114576077	0	0	1	0	0	0
chr1	114577877	114578077	0	0	0	0	0	0
chr1	114578077	114578277	0	0	0	0	0	0
chr1	114578877	114579477	0	0	0	0	0	0
chr1	114579477	114580477	0	1	0	0	1	2
chr1	114580477	114580877	0	0	0	0	0	0
chr1	114580877	114581477	0	0	0	0	0	0
chr1	114581477	114582277	0	0	0	1	0	0
chr1	114617277	114619677	0	0	0	0	0	0
chr1	114688277	114689477	0	0	0	0	0	0
chr1	115301077	115301277	32	16	29	57	208	22
chr1	115599277	115599477	0	0	0	0	0	0
chr1	116174277	116176277	54	19	1	1	3	18
chr1	116191477	116192877	32	38	64	2	6	69
chr1	117255677	117256277	0	0	0	0	0	0
chr1	117395477	117395877	0	0	0	0	0	0
chr1	117396277	117396477	0	0	0	0	0	0
chr1	117396477	117397077	55	0	0	1	1	10
chr1	117397077	117397277	55	1	0	1	2	9
chr1	117421677	117422077	34	0	1	1	4	45
chr1	117422077	117422477	26	0	0	1	3	58
chr1	117491877	117492077	0	17	1	0	0	28
chr1	117810277	117811277	0	0	0	0	0	0
chr1	117811277	117811677	0	0	0	0	0	0
chr1	117814277	117815077	0	0	0	0	0	0
chr1	117900877	117901277	1	1	1	1	3	17
chr1	118823477	118823877	2	1	0	0	3	0
chr1	119503077	119503477	0	0	0	0	0	0
chr1	119874077	119875077	0	0	0	0	0	0
chr1	119883277	119884477	0	0	0	0	0	0
chr1	120231477	120231677	0	0	0	0	0	0
chr1	120538877	120539077	86	53	16	2	6	49
chr1	120579677	120579877	0	35	0	1	60	14
chr1	120584677	120584877	61	22	53	6	145	40
chr1	120602077	120602477	153	121	43	31	45	50
chr1	120762877	120763077	0	12	0	1	0	5
chr1	120770477	120770677	0	0	8	0	0	0
chr1	121279477	121279677	2	2	3	1	4	0
chr1	121279677	121280077	51	9	3	9	12	3
chr1	121328277	121329277	4	26	0	2	0	0
chr1	143526277	143526477	0	0	0	0	0	0
chr1	143670477	143670877	46	101	113	9	73	98
chr1	144009643	144010243	111	160	271	175	193	203
chr1	144010243	144010643	92	117	93	12	94	94
chr1	144010643	144011043	158	103	208	9	99	83
chr1	144012243	144012443	40	34	178	80	14	46
chr1	144012443	144013043	65	158	62	4	121	65
chr1	144513443	144513643	21	0	0	0	0	1
chr1	144528243	144528443	0	0	0	0	0	0
chr1	144532643	144532843	0	0	1	0	1	11
chr1	144532843	144534043	104	336	59	254	193	282
chr1	144535443	144535643	0	4	0	0	0	0
chr1	144536043	144536443	0	0	38	3	1	1
chr1	144537243	144537643	0	0	21	0	1	1
chr1	144537643	144538443	0	13	0	0	1	0
chr1	144538443	144539243	0	0	0	0	0	1
chr1	144539243	144539643	0	0	0	0	0	0
chr1	144614643	144614843	39	80	56	90	70	93
chr1	144683443	144683643	0	0	0	0	0	10
chr1	144706443	144706643	0	9	1	0	1	5
chr1	144706643	144708043	2	83	0	2	4	35
chr1	144932643	144933443	341	329	578	1381	700	411
chr1	144935443	144935643	1	0	0	5	89	54
chr1	144936043	144936243	0	0	0	0	0	0
chr1	144936243	144936443	0	0	0	0	0	0
chr1	144936443	144937443	105	25	5	104	233	24
chr1	144937443	144937843	0	0	0	0	0	26
chr1	144938443	144938643	0	0	0	0	0	0
chr1	144940643	144941043	0	45	0	0	0	0
chr1	144941043	144941243	0	0	0	0	0	0
chr1	144941243	144941443	33	0	0	0	1	7
chr1	144941443	144941643	0	0	0	0	0	0
chr1	144941643	144942043	0	0	0	0	0	0
